agencia,ti,to,indice_indisp,vol_atms,vol_transacao,grupo_controle,onda_fechamento,anomes,anomes_fechamento,periodo_fechamento
5331,7988,81959,0.097463,12,8716,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
5331,7150,96913,0.073778,18,5825,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
5331,7988,81959,0.097463,12,8716,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
5331,7150,96913,0.073778,18,5825,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
5331,7988,81959,0.097463,12,8716,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
5331,7150,96913,0.073778,18,5825,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
5331,7988,81959,0.097463,12,8716,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
5331,7150,96913,0.073778,18,5825,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
5331,7988,81959,0.097463,12,8716,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
5331,7150,96913,0.073778,18,5825,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
5332,9458,96864,0.097642,14,2605,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
5332,9458,96864,0.097642,14,2605,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
5332,9458,96864,0.097642,14,2605,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
5332,9458,96864,0.097642,14,2605,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
5332,9458,96864,0.097642,14,2605,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
5332,9458,96864,0.097642,14,2605,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
5332,9458,96864,0.097642,14,2605,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
5333,13363,120633,0.110774,14,16666,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
5333,10555,129652,0.08141,12,12270,NAO,2,202504,202507,PRE
5333,13363,120633,0.110774,14,16666,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
5333,10555,129652,0.08141,12,12270,NAO,2,202505,202507,PRE
5333,13363,120633,0.110774,14,16666,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
5333,10555,129652,0.08141,12,12270,NAO,2,202506,202507,PRE
5333,13363,120633,0.110774,14,16666,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
5333,10555,129652,0.08141,12,12270,NAO,2,202507,202507,PRE
5333,13363,120633,0.110774,14,16666,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
5333,10555,129652,0.08141,12,12270,NAO,2,202508,202507,PRE
5333,13363,120633,0.110774,14,16666,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
5333,10555,129652,0.08141,12,12270,NAO,2,202509,202507,PRE
5333,13363,120633,0.110774,14,16666,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
5333,10555,129652,0.08141,12,12270,NAO,2,202510,202507,PRE
5334,15214,112410,0.135344,15,14631,NAO,3,202504,202509,PRE
5334,15214,112410,0.135344,15,14631,NAO,3,202505,202509,PRE
5334,15214,112410,0.135344,15,14631,NAO,3,202506,202509,PRE
5334,15214,112410,0.135344,15,14631,NAO,3,202507,202509,PRE
5334,15214,112410,0.135344,15,14631,NAO,3,202508,202509,PRE
5334,15214,112410,0.135344,15,14631,NAO,3,202509,202509,PRE
5334,15214,112410,0.135344,15,14631,NAO,3,202510,202509,PRE
5335,2298,91829,0.025025,6,6115,NAO,3,202504,202508,POS
5335,2298,91829,0.025025,6,6115,NAO,3,202505,202508,POS
5335,2298,91829,0.025025,6,6115,NAO,3,202506,202508,POS
5335,2298,91829,0.025025,6,6115,NAO,3,202507,202508,POS
5335,2298,91829,0.025025,6,6115,NAO,3,202508,202508,POS
5335,2298,91829,0.025025,6,6115,NAO,3,202509,202508,POS
5335,2298,91829,0.025025,6,6115,NAO,3,202510,202508,POS
5337,2105,95165,0.022119,17,6327,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
5337,2105,95165,0.022119,17,6327,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
5337,2105,95165,0.022119,17,6327,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
5337,2105,95165,0.022119,17,6327,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
5337,2105,95165,0.022119,17,6327,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
5337,2105,95165,0.022119,17,6327,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
5337,2105,95165,0.022119,17,6327,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
5338,2790,119950,0.02326,18,9229,NAO,3,202504,202508,POS
5338,2790,119950,0.02326,18,9229,NAO,3,202505,202508,POS
5338,2790,119950,0.02326,18,9229,NAO,3,202506,202508,POS
5338,2790,119950,0.02326,18,9229,NAO,3,202507,202508,POS
5338,2790,119950,0.02326,18,9229,NAO,3,202508,202508,POS
5338,2790,119950,0.02326,18,9229,NAO,3,202509,202508,POS
5338,2790,119950,0.02326,18,9229,NAO,3,202510,202508,POS
5343,18234,120467,0.151361,10,8900,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
5343,18234,120467,0.151361,10,8900,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
5343,18234,120467,0.151361,10,8900,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
5343,18234,120467,0.151361,10,8900,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
5343,18234,120467,0.151361,10,8900,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
5343,18234,120467,0.151361,10,8900,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
5343,18234,120467,0.151361,10,8900,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
5349,4342,93370,0.046503,8,7034,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
5349,4342,93370,0.046503,8,7034,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
5349,4342,93370,0.046503,8,7034,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
5349,4342,93370,0.046503,8,7034,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
5349,4342,93370,0.046503,8,7034,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
5349,4342,93370,0.046503,8,7034,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
5349,4342,93370,0.046503,8,7034,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
5352,16473,88431,0.186281,8,4592,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
5352,16473,88431,0.186281,8,4592,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
5352,16473,88431,0.186281,8,4592,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
5352,16473,88431,0.186281,8,4592,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
5352,16473,88431,0.186281,8,4592,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
5352,16473,88431,0.186281,8,4592,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
5352,16473,88431,0.186281,8,4592,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
5355,8035,91737,0.087587,17,18264,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
5355,5020,121743,0.041234,19,3384,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
5355,8035,91737,0.087587,17,18264,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
5355,5020,121743,0.041234,19,3384,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
5355,8035,91737,0.087587,17,18264,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
5355,5020,121743,0.041234,19,3384,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
5355,8035,91737,0.087587,17,18264,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
5355,5020,121743,0.041234,19,3384,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
5355,8035,91737,0.087587,17,18264,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
5355,5020,121743,0.041234,19,3384,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
5355,8035,91737,0.087587,17,18264,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
5355,5020,121743,0.041234,19,3384,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
5355,8035,91737,0.087587,17,18264,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
5355,5020,121743,0.041234,19,3384,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
5356,4641,81317,0.057073,19,3902,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
5356,4641,81317,0.057073,19,3902,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
5356,4641,81317,0.057073,19,3902,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
5356,4641,81317,0.057073,19,3902,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
5356,4641,81317,0.057073,19,3902,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
5356,4641,81317,0.057073,19,3902,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
5356,4641,81317,0.057073,19,3902,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
5360,13047,108897,0.11981,13,12903,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
5360,13047,108897,0.11981,13,12903,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
5360,13047,108897,0.11981,13,12903,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
5360,13047,108897,0.11981,13,12903,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
5360,13047,108897,0.11981,13,12903,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
5360,13047,108897,0.11981,13,12903,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
5360,13047,108897,0.11981,13,12903,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
5364,14593,103979,0.140346,10,18479,NAO,3,202504,202509,PRE
5364,14593,103979,0.140346,10,18479,NAO,3,202505,202509,PRE
5364,14593,103979,0.140346,10,18479,NAO,3,202506,202509,PRE
5364,14593,103979,0.140346,10,18479,NAO,3,202507,202509,PRE
5364,14593,103979,0.140346,10,18479,NAO,3,202508,202509,PRE
5364,14593,103979,0.140346,10,18479,NAO,3,202509,202509,PRE
5364,14593,103979,0.140346,10,18479,NAO,3,202510,202509,PRE
5367,10342,128443,0.080518,10,10018,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
5367,12443,72470,0.171699,8,1136,NAO,3,202504,202508,PRE
5367,10342,128443,0.080518,10,10018,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
5367,12443,72470,0.171699,8,1136,NAO,3,202505,202508,PRE
5367,10342,128443,0.080518,10,10018,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
5367,12443,72470,0.171699,8,1136,NAO,3,202506,202508,PRE
5367,10342,128443,0.080518,10,10018,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
5367,12443,72470,0.171699,8,1136,NAO,3,202507,202508,PRE
5367,10342,128443,0.080518,10,10018,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
5367,12443,72470,0.171699,8,1136,NAO,3,202508,202508,PRE
5367,10342,128443,0.080518,10,10018,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
5367,12443,72470,0.171699,8,1136,NAO,3,202509,202508,PRE
5367,10342,128443,0.080518,10,10018,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
5367,12443,72470,0.171699,8,1136,NAO,3,202510,202508,PRE
5374,12852,115155,0.111606,14,13159,NAO,2,202504,202507,PRE
5374,12852,115155,0.111606,14,13159,NAO,2,202505,202507,PRE
5374,12852,115155,0.111606,14,13159,NAO,2,202506,202507,PRE
5374,12852,115155,0.111606,14,13159,NAO,2,202507,202507,PRE
5374,12852,115155,0.111606,14,13159,NAO,2,202508,202507,PRE
5374,12852,115155,0.111606,14,13159,NAO,2,202509,202507,PRE
5374,12852,115155,0.111606,14,13159,NAO,2,202510,202507,PRE
5375,6147,103071,0.059639,11,8107,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
5375,9752,115250,0.084616,16,8219,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
5375,18023,70757,0.254717,19,18403,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
5375,6147,103071,0.059639,11,8107,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
5375,9752,115250,0.084616,16,8219,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
5375,18023,70757,0.254717,19,18403,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
5375,6147,103071,0.059639,11,8107,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
5375,9752,115250,0.084616,16,8219,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
5375,18023,70757,0.254717,19,18403,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
5375,6147,103071,0.059639,11,8107,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
5375,9752,115250,0.084616,16,8219,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
5375,18023,70757,0.254717,19,18403,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
5375,6147,103071,0.059639,11,8107,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
5375,9752,115250,0.084616,16,8219,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
5375,18023,70757,0.254717,19,18403,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
5375,6147,103071,0.059639,11,8107,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
5375,9752,115250,0.084616,16,8219,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
5375,18023,70757,0.254717,19,18403,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
5375,6147,103071,0.059639,11,8107,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
5375,9752,115250,0.084616,16,8219,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
5375,18023,70757,0.254717,19,18403,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
5379,18341,106276,0.172579,15,1263,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
5379,18341,106276,0.172579,15,1263,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
5379,18341,106276,0.172579,15,1263,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
5379,18341,106276,0.172579,15,1263,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
5379,18341,106276,0.172579,15,1263,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
5379,18341,106276,0.172579,15,1263,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
5379,18341,106276,0.172579,15,1263,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
5382,12950,113742,0.113854,8,18165,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
5382,12950,113742,0.113854,8,18165,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
5382,12950,113742,0.113854,8,18165,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
5382,12950,113742,0.113854,8,18165,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
5382,12950,113742,0.113854,8,18165,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
5382,12950,113742,0.113854,8,18165,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
5382,12950,113742,0.113854,8,18165,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
5383,3260,116802,0.02791,17,9797,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
5383,3260,116802,0.02791,17,9797,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
5383,3260,116802,0.02791,17,9797,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
5383,3260,116802,0.02791,17,9797,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
5383,3260,116802,0.02791,17,9797,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
5383,3260,116802,0.02791,17,9797,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
5383,3260,116802,0.02791,17,9797,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
5389,13859,104092,0.133142,17,1626,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
5389,13859,104092,0.133142,17,1626,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
5389,13859,104092,0.133142,17,1626,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
5389,13859,104092,0.133142,17,1626,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
5389,13859,104092,0.133142,17,1626,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
5389,13859,104092,0.133142,17,1626,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
5389,13859,104092,0.133142,17,1626,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
5390,7339,91074,0.080583,15,11115,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
5390,16743,71486,0.234214,7,16410,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
5390,7339,91074,0.080583,15,11115,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
5390,16743,71486,0.234214,7,16410,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
5390,7339,91074,0.080583,15,11115,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
5390,16743,71486,0.234214,7,16410,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
5390,7339,91074,0.080583,15,11115,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
5390,16743,71486,0.234214,7,16410,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
5390,7339,91074,0.080583,15,11115,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
5390,16743,71486,0.234214,7,16410,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
5390,7339,91074,0.080583,15,11115,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
5390,16743,71486,0.234214,7,16410,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
5390,7339,91074,0.080583,15,11115,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
5390,16743,71486,0.234214,7,16410,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
5392,6373,99383,0.064126,19,4257,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
5392,6373,99383,0.064126,19,4257,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
5392,6373,99383,0.064126,19,4257,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
5392,6373,99383,0.064126,19,4257,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
5392,6373,99383,0.064126,19,4257,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
5392,6373,99383,0.064126,19,4257,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
5392,6373,99383,0.064126,19,4257,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
5393,2972,83126,0.035753,12,9956,NAO,3,202504,202508,PRE
5393,2972,83126,0.035753,12,9956,NAO,3,202505,202508,PRE
5393,2972,83126,0.035753,12,9956,NAO,3,202506,202508,PRE
5393,2972,83126,0.035753,12,9956,NAO,3,202507,202508,PRE
5393,2972,83126,0.035753,12,9956,NAO,3,202508,202508,PRE
5393,2972,83126,0.035753,12,9956,NAO,3,202509,202508,PRE
5393,2972,83126,0.035753,12,9956,NAO,3,202510,202508,PRE
5394,9660,94639,0.102072,15,18014,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
5394,2152,93747,0.022955,15,17224,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
5394,9660,94639,0.102072,15,18014,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
5394,2152,93747,0.022955,15,17224,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
5394,9660,94639,0.102072,15,18014,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
5394,2152,93747,0.022955,15,17224,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
5394,9660,94639,0.102072,15,18014,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
5394,2152,93747,0.022955,15,17224,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
5394,9660,94639,0.102072,15,18014,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
5394,2152,93747,0.022955,15,17224,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
5394,9660,94639,0.102072,15,18014,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
5394,2152,93747,0.022955,15,17224,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
5394,9660,94639,0.102072,15,18014,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
5394,2152,93747,0.022955,15,17224,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
5395,19660,108512,0.181178,18,12187,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
5395,19660,108512,0.181178,18,12187,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
5395,19660,108512,0.181178,18,12187,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
5395,19660,108512,0.181178,18,12187,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
5395,19660,108512,0.181178,18,12187,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
5395,19660,108512,0.181178,18,12187,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
5395,19660,108512,0.181178,18,12187,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
5398,2662,116836,0.022784,12,4844,NAO,2,202504,202507,POS
5398,2662,116836,0.022784,12,4844,NAO,2,202505,202507,POS
5398,2662,116836,0.022784,12,4844,NAO,2,202506,202507,POS
5398,2662,116836,0.022784,12,4844,NAO,2,202507,202507,POS
5398,2662,116836,0.022784,12,4844,NAO,2,202508,202507,POS
5398,2662,116836,0.022784,12,4844,NAO,2,202509,202507,POS
5398,2662,116836,0.022784,12,4844,NAO,2,202510,202507,POS
5400,6262,102341,0.061188,13,12408,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
5400,6262,102341,0.061188,13,12408,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
5400,6262,102341,0.061188,13,12408,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
5400,6262,102341,0.061188,13,12408,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
5400,6262,102341,0.061188,13,12408,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
5400,6262,102341,0.061188,13,12408,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
5400,6262,102341,0.061188,13,12408,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
5403,9323,117517,0.079333,13,7511,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
5403,9323,117517,0.079333,13,7511,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
5403,9323,117517,0.079333,13,7511,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
5403,9323,117517,0.079333,13,7511,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
5403,9323,117517,0.079333,13,7511,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
5403,9323,117517,0.079333,13,7511,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
5403,9323,117517,0.079333,13,7511,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
5404,14483,126548,0.114447,7,16023,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
5404,10585,117157,0.090349,14,13824,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
5404,13607,98146,0.13864,18,2574,SIM,NAO SE APLICA,202504,NAO SE APLICA,POS
5404,14483,126548,0.114447,7,16023,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
5404,10585,117157,0.090349,14,13824,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
5404,13607,98146,0.13864,18,2574,SIM,NAO SE APLICA,202505,NAO SE APLICA,POS
5404,14483,126548,0.114447,7,16023,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
5404,10585,117157,0.090349,14,13824,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
5404,13607,98146,0.13864,18,2574,SIM,NAO SE APLICA,202506,NAO SE APLICA,POS
5404,14483,126548,0.114447,7,16023,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
5404,10585,117157,0.090349,14,13824,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
5404,13607,98146,0.13864,18,2574,SIM,NAO SE APLICA,202507,NAO SE APLICA,POS
5404,14483,126548,0.114447,7,16023,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
5404,10585,117157,0.090349,14,13824,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
5404,13607,98146,0.13864,18,2574,SIM,NAO SE APLICA,202508,NAO SE APLICA,POS
5404,14483,126548,0.114447,7,16023,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
5404,10585,117157,0.090349,14,13824,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
5404,13607,98146,0.13864,18,2574,SIM,NAO SE APLICA,202509,NAO SE APLICA,POS
5404,14483,126548,0.114447,7,16023,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
5404,10585,117157,0.090349,14,13824,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
5404,13607,98146,0.13864,18,2574,SIM,NAO SE APLICA,202510,NAO SE APLICA,POS
5405,19854,74667,0.265901,19,5343,NAO,3,202504,202508,PRE
5405,19854,74667,0.265901,19,5343,NAO,3,202505,202508,PRE
5405,19854,74667,0.265901,19,5343,NAO,3,202506,202508,PRE
5405,19854,74667,0.265901,19,5343,NAO,3,202507,202508,PRE
5405,19854,74667,0.265901,19,5343,NAO,3,202508,202508,PRE
5405,19854,74667,0.265901,19,5343,NAO,3,202509,202508,PRE
5405,19854,74667,0.265901,19,5343,NAO,3,202510,202508,PRE
5408,1208,107133,0.011276,12,9811,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
5408,1208,107133,0.011276,12,9811,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
5408,1208,107133,0.011276,12,9811,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
5408,1208,107133,0.011276,12,9811,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
5408,1208,107133,0.011276,12,9811,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
5408,1208,107133,0.011276,12,9811,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
5408,1208,107133,0.011276,12,9811,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
5410,4412,95167,0.046361,10,12024,NAO,2,202504,202507,PRE
5410,4412,95167,0.046361,10,12024,NAO,2,202505,202507,PRE
5410,4412,95167,0.046361,10,12024,NAO,2,202506,202507,PRE
5410,4412,95167,0.046361,10,12024,NAO,2,202507,202507,PRE
5410,4412,95167,0.046361,10,12024,NAO,2,202508,202507,PRE
5410,4412,95167,0.046361,10,12024,NAO,2,202509,202507,PRE
5410,4412,95167,0.046361,10,12024,NAO,2,202510,202507,PRE
5412,17756,98395,0.180456,8,14416,SIM,NAO SE APLICA,202504,NAO SE APLICA,PRE
5412,17756,98395,0.180456,8,14416,SIM,NAO SE APLICA,202505,NAO SE APLICA,PRE
5412,17756,98395,0.180456,8,14416,SIM,NAO SE APLICA,202506,NAO SE APLICA,PRE
5412,17756,98395,0.180456,8,14416,SIM,NAO SE APLICA,202507,NAO SE APLICA,PRE
5412,17756,98395,0.180456,8,14416,SIM,NAO SE APLICA,202508,NAO SE APLICA,PRE
5412,17756,98395,0.180456,8,14416,SIM,NAO SE APLICA,202509,NAO SE APLICA,PRE
5412,17756,98395,0.180456,8,14416,SIM,NAO SE APLICA,202510,NAO SE APLICA,PRE
